sample,nr,dr,df,rf,avg_prey,std_prey,avg_predators,std_predators
0,397,0.89,0.05375,0.4,68.2,2.54558,166.3,32.1026
1,113.5,0.7175,0.06875,0.48,0,0,114,0
2,401.5,1.745,0.176,0.632,0,0,402,0
3,487,0.725,0.1655,0.338,0,0,487,0
4,950.5,0.755,0.1385,0.542,47.8,2.82843,457.8,53.4573
5,743.5,1.9475,0.068,0.636,44.2,31.6784,278.3,189.646
6,514,0.8375,0.0515,0.498,60.9,22.7688,125.2,24.0416
7,365.5,1.115,0.0545,0.494,53.6,14.9907,191.4,1.13137
8,838,1.76,0.12275,0.6,34.2,15.2735,479.4,49.7803
9,991,1.685,0.17225,0.368,21.9,4.6669,836.8,44.1235
10,532,0.9125,0.194,0.412,0,0,478.8,75.2362
11,262,1.79,0.19925,0.628,0,0,262.2,0.282843
12,901,0.95,0.1355,0.662,44.4,23.7588,506.4,101.258
13,478,1.8575,0.1775,0.378,0,0,478,0
14,779.5,1.0625,0.16925,0.514,31.7,18.5262,515.9,192.474
15,788.5,0.9725,0.06125,0.354,70.6,24.0416,295.6,95.318
16,716.5,1.58,0.06425,0.334,58.3,15.6978,311.6,101.541
17,725.5,0.9275,0.19625,0.388,0,0,726,0
18,559,1.6325,0.0875,0.67,38.7,0.707107,241.1,17.9605
19,190,1.505,0.11825,0.326,0,0,236.7,10.0409
20,757,0.5975,0.152,0.438,85.7,9.19239,384.7,168.433
21,766,1.2125,0.14375,0.54,29.9,17.3948,593.3,51.6188
22,509.5,1.8125,0.12575,0.534,12.5,0.141421,409.4,44.972
23,136,1.1675,0.188,0.32,0,0,322.8,3.9598
24,622,1.85,0.10475,0.416,51.8,10.748,309.8,24.8902
25,320.5,0.5225,0.062,0.364,73.3,6.36396,181.7,37.4767
26,626.5,0.6275,0.08,0.444,81.3,9.75807,117,30.2642
27,869.5,0.8825,0.1055,0.598,78.4,62.2254,400.6,261.347
28,370,1.055,0.14075,0.318,0,0,370,0
29,977.5,0.635,0.1145,0.502,121.9,29.8399,302.6,60.5283
30,109,1.8725,0.071,0.422,0,0,109,0
31,595,1.4,0.19775,0.468,0,0,595,0
32,577,1.205,0.09575,0.686,43.6,35.0725,288.5,18.2434
33,145,0.86,0.07775,0.522,0,0,145,0
34,379,1.3325,0.17675,0.664,0,0,341.1,53.5987
35,797.5,1.655,0.19025,0.384,0.3,0.424264,791.7,8.90955
36,653.5,0.62,0.13175,0.458,77.6,11.5966,353.6,8.48528
37,424,1.8425,0.167,0.644,0,0,424,0
38,959.5,1.5575,0.11075,0.582,60.5,33.7997,404.6,0.282843
39,257.5,0.6425,0.06575,0.606,46.5,24.4659,152.3,56.9928
40,419.5,0.9425,0.0575,0.516,51.2,12.7279,169.2,31.9612
41,122.5,1.13,0.09725,0.35,0,0,153.1,10.3238
42,356.5,1.325,0.0785,0.666,47,7.63675,141.9,30.6884
43,842.5,1.895,0.0635,0.372,48.9,21.3546,434.6,90.2268
44,500.5,1.025,0.1685,0.646,0,0,450.8,70.9935
45,680.5,1.61,0.095,0.432,63.4,5.09117,349.4,57.9828
46,298,0.575,0.11375,0.574,19.8,4.80833,230.8,44.6891
47,914.5,0.785,0.05825,0.69,0,0,183,0
48,203.5,0.7325,0.13475,0.546,0,0,204,0
49,590.5,0.92,0.1265,0.64,44.1,26.163,424.5,71.1349
50,149.5,0.68,0.17,0.402,0,0,224.6,41.5779
51,604,0.815,0.07025,0.648,42.5,7.77817,345.8,16.9706
52,248.5,1.4225,0.16175,0.696,0,0,224.1,35.2139
53,311.5,1.805,0.1205,0.464,0,0,312,0
54,968.5,1.34,0.1085,0.512,50.7,28.9914,304.6,140.856
55,284.5,1.46,0.1415,0.53,0,0,285,0
56,806.5,0.515,0.05075,0.484,65.7,40.8708,66.1,3.25269
57,730,1.6175,0.1925,0.41,0,0,730,0
58,941.5,1.88,0.05975,0.602,67.4,11.5966,104.2,43.8406
59,433,1.3175,0.113,0.528,11.4,15.8392,386.5,65.1952
60,536.5,1.07,0.16475,0.428,0,0,483.3,75.9433
61,937,1.31,0.173,0.688,24.2,6.22254,720,39.0323
62,289,1.19,0.1985,0.314,0,0,302.4,44.972
63,212.5,1.6775,0.10775,0.674,0,0,213,0
64,442,0.935,0.0695,0.308,19.7,2.96985,336,52.3259
65,392.5,0.9575,0.1325,0.33,0,0,393,0
66,631,0.65,0.15125,0.496,76.3,28.4257,372.7,66.6095
67,910,1.3475,0.08225,0.478,67.1,4.38406,563.6,15.2735
68,878.5,1.6625,0.10175,0.506,56.7,24.4659,445.9,5.23259
69,325,1.2725,0.1535,0.37,0,0,325.3,0.424264
70,640,1.5875,0.13325,0.324,0,0,576,90.5097
71,671.5,1.7975,0.1895,0.526,0,0,672,0
72,761.5,0.665,0.065,0.456,122.8,27.7186,140.7,19.0919
73,649,1.715,0.164,0.408,0,0,649,0
74,572.5,0.8525,0.0815,0.434,65.7,14.0007,210.4,23.7588
75,307,1.1225,0.086,0.578,27.7,18.809,230.6,36.7696
76,226,1.175,0.14825,0.352,0,0,222.6,41.295
77,658,0.56,0.13925,0.406,54.1,10.6066,420.8,63.9225
78,293.5,1.835,0.09875,0.362,0,0,264.6,41.5779
79,860.5,1.0775,0.098,0.342,38.7,31.2541,573.3,217.647
80,995.5,0.7625,0.15275,0.396,53.2,13.2936,582.2,110.592
81,527.5,1.235,0.08825,0.63,62.1,8.06102,233.5,3.53553
82,829,1.295,0.11225,0.608,68.1,23.0517,362.6,170.271
83,608.5,1.52,0.19475,0.59,0,0,609,0
84,235,1.67,0.13775,0.39,0,0,240.4,55.4372
85,491.5,1.145,0.137,0.51,3.7,5.23259,469.8,31.3955
86,550,1.2425,0.11675,0.476,15,16.122,429.1,5.23259
87,482.5,0.5375,0.18425,0.594,36.7,7.49533,410,0.282843
88,545.5,1.22,0.158,0.564,8.4,8.76812,455.3,122.895
89,973,0.8675,0.0755,0.576,85,18.3848,353.7,314.663
90,334,1.475,0.155,0.604,0,0,300.6,47.2347
91,194.5,1.5425,0.134,0.442,0,0,206,9.89949
92,955,1.1825,0.10625,0.346,46.9,3.25269,432.3,123.744
93,167.5,1.2875,0.125,0.638,0,0,168,0
94,181,1.2275,0.1505,0.47,0,0,194.6,21.496
95,896.5,1.73,0.07475,0.68,28.5,4.94975,596.8,40.4465
96,271,1.2575,0.074,0.52,5.6,7.63675,237.6,47.2347
97,775,1.97,0.092,0.678,45.6,11.3137,444.3,161.645
98,851.5,1.9025,0.10925,0.398,45.1,21.6375,464.7,42.285
99,847,1.0925,0.07925,0.448,41.5,24.1831,444.9,115.824
100,104.5,1.415,0.08375,0.652,0,0,94.5,14.8492
101,874,1.5125,0.05225,0.474,75.8,16.9706,159.5,7.21249
102,644.5,1.3775,0.12875,0.374,7.3,10.3238,613,45.2548
103,100,1.3625,0.1475,0.654,0,0,117.3,4.38406
104,163,1.8875,0.1565,0.508,0,0,191.7,53.8815
105,793,0.995,0.12425,0.656,54,10.1823,444.6,5.65685
106,599.5,1.535,0.15875,0.43,0,0,540,84.8528
107,347.5,1.1975,0.17975,0.482,0,0,348,0
108,455.5,0.5075,0.1445,0.616,81.3,17.6777,222.3,68.5894
109,374.5,1.085,0.083,0.634,41.2,3.9598,222.1,14.2836
110,473.5,0.7025,0.08075,0.538,66.1,15.4149,194.5,80.4688
111,770.5,1.04,0.1175,0.568,59.8,14.9907,397.8,46.1034
112,928,0.74,0.0725,0.492,63.6,26.0215,197.1,139.3
113,208,0.6725,0.11,0.694,5.2,0.282843,203.9,0.141421
114,752.5,0.7775,0.14,0.558,25.2,11.3137,439.9,133.926
115,748,1.7525,0.08525,0.418,67.5,8.34386,304.5,57.8413
116,302.5,1.775,0.10325,0.612,4.6,1.13137,292.3,3.25269
117,892,0.845,0.15425,0.642,72.6,63.6396,503.2,315.37
118,919,1.28,0.16325,0.692,49.3,38.608,534,50.6288
119,932.5,0.8975,0.1805,0.61,52.6,7.35391,641.8,58.5484
120,451,1.7825,0.12725,0.572,8,7.35391,423.2,29.9813
121,217,1.4075,0.14975,0.452,0,0,230.2,12.7279
122,856,0.98,0.16775,0.65,43.6,22.3446,594.1,51.336
123,541,1.955,0.089,0.328,14.8,1.13137,479.6,5.9397
124,280,1.8275,0.05525,0.562,27.8,4.80833,180.1,45.3963
125,982,1.9925,0.18725,0.392,13.4,18.6676,856.1,162.776
126,221.5,1.625,0.14225,0.5,0,0,222,0
127,802,1.6025,0.116,0.684,59.1,13.435,531.7,80.7516
128,613,1.6475,0.0935,0.592,53.9,10.3238,251.7,14.8492
129,127,1.0175,0.16625,0.66,0,0,152.1,18.809
130,388,1.49,0.06725,0.672,33.9,6.08112,264.9,10.6066
131,176.5,1.445,0.059,0.404,0,0,177,0
132,689.5,0.5825,0.1715,0.426,16.9,19.9404,554.4,28.0014
133,131.5,1.5725,0.13025,0.44,0,0,189.2,11.8794
134,986.5,0.8225,0.08975,0.698,98.9,73.6805,207.1,93.1967
135,523,1.9175,0.14525,0.348,0,0,523,0
136,437.5,0.59,0.11525,0.31,6.1,0.707107,425.7,1.83848
137,239.5,1.7,0.131,0.556,0,0,240,0
138,554.5,1.5275,0.1835,0.306,0,0,499.5,78.4889
139,685,1.3025,0.18275,0.45,0,0,685,0
140,563.5,1.355,0.0995,0.584,71.2,8.20244,227,33.0926
141,460,1.6925,0.185,0.618,0,0,460,0
142,662.5,1.4825,0.05,0.486,64.2,3.11127,186,61.9426
143,698.5,0.605,0.13625,0.382,79.4,31.3955,399.7,90.6511
144,703,0.7475,0.05675,0.446,77.3,15.4149,176.8,16.122
145,469,1.7375,0.17525,0.376,0,0,469,0
146,734.5,0.77,0.09425,0.56,80.8,16.122,227,74.6705
147,905.5,1.1,0.18125,0.622,26.4,4.52548,699,21.7789
148,140.5,1.4675,0.0605,0.312,0,0,127.3,19.3747
149,275.5,1.43,0.18575,0.552,0,0,278.7,3.81838
150,505,1.37,0.1595,0.57,5.4,1.41421,485.9,10.6066
151,230.5,0.83,0.11975,0.488,0,0,231,0
152,406,1.865,0.1955,0.356,0,0,406,0
153,811,1.9325,0.1295,0.548,49.5,15.6978,473.7,50.7703
154,820,0.5675,0.182,0.394,70.8,12.7279,466.9,84.7114
155,316,1.0325,0.19175,0.454,0,0,317.5,2.12132
156,244,0.6875,0.128,0.588,0,0,244,0
157,635.5,1.0025,0.149,0.658,19.7,0.707107,518.9,36.911
158,667,1.94,0.17075,0.532,4.1,5.79828,644.2,32.2441
159,118,1.985,0.0965,0.414,0,0,142.2,17.5362
160,338.5,0.8075,0.09125,0.436,4.6,1.9799,294.9,52.4673
161,361,1.3925,0.179,0.344,0,0,361,0
162,887.5,0.5525,0.07625,0.668,26.6,24.0416,353.4,150.755
163,518.5,1.64,0.146,0.46,1.8,2.54558,511.6,10.1823
164,266.5,1.82,0.17375,0.676,0,0,240.3,37.7595
165,721,0.53,0.0905,0.316,104,18.3848,325,62.2254
166,586,1.4375,0.1745,0.336,0,0,527.4,82.8729
167,343,0.545,0.16025,0.518,1.3,1.83848,340.9,2.96985
168,739,0.9875,0.15725,0.366,1.4,1.69706,658.3,97.4393
169,833.5,0.875,0.07325,0.554,81.2,4.24264,268.5,117.804
170,154,1.925,0.119,0.62,0,0,139.2,22.6274
171,172,1.1075,0.0845,0.58,0,0,172,0
172,694,1.1375,0.197,0.49,1,1.41421,617.5,88.1055
173,923.5,0.5,0.07175,0.42,145.2,31.9612,228.9,70.0036
174,199,1.9625,0.15575,0.536,0,0,197.3,24.7487
175,185.5,1.01,0.12125,0.332,0,0,218.4,8.20244
176,428.5,1.7675,0.143,0.38,0,0,429,0
177,883,1.9775,0.14675,0.624,26.6,37.6181,639.6,344.22
178,446.5,1.4975,0.19325,0.472,0,0,447,0
179,707.5,1.0475,0.18875,0.524,8.6,5.09117,656.8,21.2132
180,784,1.385,0.1235,0.466,19.4,19.799,534.1,264.882
181,865,1.595,0.1025,0.424,46.1,19.0919,577.9,61.5183
182,352,1.4525,0.053,0.358,36.2,18.9505,217.1,10.8894
183,712,1.265,0.10025,0.544,59.1,4.10122,348.7,99.4192
184,964,1.91,0.17825,0.614,8.7,12.3037,802.7,228.113
185,824.5,1.7075,0.161,0.34,2.8,3.9598,809,22.6274
186,815.5,0.8,0.1865,0.682,39.2,10.4652,549.9,38.3252
187,946,1.25,0.122,0.3,19.5,6.08112,781.6,55.1543
188,464.5,0.6125,0.08675,0.302,47.6,0.565685,354.8,7.07107
189,496,1.1525,0.191,0.322,0,0,496,0
190,617.5,0.71,0.1625,0.304,0,0,556.2,87.3984
191,253,0.695,0.06275,0.36,15.3,4.38406,229.1,1.55563
192,581.5,1.55,0.104,0.504,43.1,12.5865,325.2,48.6489
193,329.5,1.16,0.0665,0.566,31.5,16.8291,237.5,9.47523
194,410.5,1.7225,0.077,0.55,28.6,11.8794,280.1,27.86
195,568,0.6575,0.09275,0.462,85.5,34.3654,240.9,63.4982
196,383.5,0.905,0.101,0.596,19.6,13.5765,336,40.1637
197,676,0.7925,0.107,0.386,48.5,21.0718,467.8,130.956
198,415,1.565,0.1115,0.626,14.5,3.53553,306.7,76.2261
199,158.5,0.965,0.056,0.586,2.7,3.81838,155.7,4.6669
